donation_id,campaign_id,donor_id,amount,created_at,encrypted_amount
860,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1426000,2024-06-11 14:40:23.112,227757721546453694227316576707480706036700480019609481082354437739400967031131058669276829162888779853797709571134226594432261436914572946920537296091836458618439498591081835332329872137988641201764275977632673310077344292746744199947594660304409971340488385813970350003482467664232414372884380745737695737615234417855079244318333912235705259437539106793597527781976473630796187973032678034863457233978672226635964209606184932940066706886026641993158380183103517173658850981781993264876202299419818019185808639958395855823198746153875764527887406127093874362831555153889983921009746043620086586503769104342851442589918563810396800652568970501473998562862419689800747970685217499344071634622152949396274289258353991631260915157584516688168964034929910364330902585810130525383754080526767045184131255672086760098042875204902908823496400780246768118476390119711557426277114375838407041675395364893015763084259858643943583411454479077632388552237970039145052336302810057395740754529980782998921678528660791448277697553444016264977392675275515467849902098757117048806061123869893358551578624153629186798874397013184182915923141762083111890211084574563797700846853232294182802567838839011915086567640387005022040646716496846859107166879071906003290721878429758966778976810994877505663987438335814174607768124322091072212754749261178020739104321538421713808357707096574219802659259159567642070734893636142496909221483006561283118966893735533397230917803355928992054113372001740327589954734096235348134401182081954638722264714689116512512411291303010281317213571747625618014783437458127240337148010323054556751082328196655228441414506412107813872482715529946205424639935644067982523263979956795190018497933254756708048757177037540567782139921320382399398189180962540726308700546125623326823411440317984973913535407984189764035041211872212322955938818428483521101426213574389291279457531210984992548033153819376570654957003817121743162912692406485042953922302062404794445438126736129231655396956190980672718160977055791607118974193498462552774183003474812887573875890134920288063044301627122555918100195686619234789499835261357070807833099895073199500239865393027478129515115795060613900944773449511963376725713210670721701829865102394775179177610727780553871792304493463470167644858585107622304383176905658135653213809250273898340015035127785340243350391222032751474091513878615358839379121052703095242448165496025566667159256498518822385597240654193773210915098358315020916
861,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1635000,2024-06-11 14:40:23.297,423465214101287495285936705453907312151838786391364941106037977243485376856749204786879865845782933536178787175880119893156962201646660879459082293330071330022288017971531114708772829250577018505360862726829436162441815983176129446273807761808127530807878552682540588252308628340095956511216924801498271113356046575168398439354205268808524343934989483623168027026504884635304164286823624014688097796277457574987217782986885556444885544881508784317696612427959076764323260777087481171171927535608170263958779319960068086376921735203695338988034272611912072690687123559251339928326908421697858924985451774946252458486686045893804891857720670073629901273836566131398511774144553178822632863655069486084972267914652696477049840053403607732614185205730960320473678872292567489679895889571032312509451332107677327541131600322004033762924741283925794546784320736037815871919756401698883861018155771070178160808217070154686741039529248828526883032065117998611172959262002613370288514934408633986780705178357363264087063459536951753957942780662456900571540057171753587338468179816336466850979913141339517103419507632017307260724963651793923726858686924606440011882821346833680287210562007077316363422226732045995081055805018228676443646901532971621404915878050030294262285485380558805645040295279697549877393841119223028870449706395939473330221128728703700908939235360231227652764415097472486068026501456300782151210703030800669521482701440272716085345016532453502063980612483161175679540923604614130911665695565843766652795796694418262726518623269073994966827055360673705489464985552374712245230233630170322021825844048907704714542234824689556216128494133412759450040239013311808702176168677525699626954887011233560908127387598439628018041761145008173660293943618505252678259440679109868334181039937036313325825283768380980622197890391176200033979565304725485584699715234721025649365914348709324886918515562981915499652133841564401129756333044976589591521241207108184818467308715068513264712119513408864106762133861322398642738968350315498563318135313716654987766183363516030381646947947858266953384830575733769959091113968252525821997300317429753823318656689345211955260584086009574626743001248323293673468103981932627960286791999223960753316817106179994145060442831764241166122843649210032270171667383498099471524695563032765253396089695363689269404588497060884149202274727580448146142024569909008050025017690282624502596043627641278315120313659563495592211838155412587840
862,1,aef9f51f-6292-4bae-87db-c1962c2a616a,886000,2024-06-11 14:40:23.48,45045486484505612569078659046023894787284593202455043967064870275800193290797508784017090866553376365380578585988243951303924219086986819529369524325344927197422077849112322494256432598132428153579093190318797986053344830847146411668769228353310830343876837819224291377795053735469606811933210719019148181767870936452793931365449893326761701233961917081460745255586603551340194273279463262315725430835018085329551284402306876937938289426717016494174047471261438107857264761150800474985890987797821611543977009721712292234603856937415054912099457345485100722561364075703407418657624627241591097882696511552117910229536885432336570235112953381922823731384142233873968782322923394024850831765205502766107929892554606114402702750181638382649753842538663418254138351789895291669684079784984481545660418739552673073903255154279179164362044985332472228905140589286733130740858313048436941819678767968880630607240606499267134263676808837695386520687337046216343542478656841029513090894276565046536847051734919852104704335589687356416508130095528495816852073196169583269915933866540627507399911448451916974144286643010240903854590934711599025832163273020604469800412767034451746212743334372192959130550783614890302844008478362109128749855540759941562624025959573602944963201138369153295122473825586862930824857696914037708779046217217854606048559863081662375087161980523172959231379907513709479795541668384556141991289946104540595840989657864570498690570224425918937887360216611461858208543409729150912471950614621558039751975044076797227808592519005572494618048035679466502024985489257891728717226273967727891334766735325280049662721172982789338667608724839155812270887429630359901774130729116135771847610281786038335172302766284874358596509762966145747875521635653652974439669938260706051471572262292980090864856186171368881912081336402509507608090176242753930018107100864723730600852902322749879209393133097425106143443888799974456351773165227321731891800040502618768046252079034972717495481024066491642309094246732713750708013546989001920089295206183962496912394720967845970740885951754953143854251203515675569814666481646379164272600396815052578611321022193990349410920994932481986564611750090909749582420665294128376684221366849302253103619369944984773921631565723132964485683708756610324142877275431172132281732215559177914820733186780024158189627888716205775577460409316574782076924937716802776271328485272389769209081839840906207959498496329751509269518123031770885
863,1,aef9f51f-6292-4bae-87db-c1962c2a616a,443000,2024-06-11 14:40:23.67,321212728067040502913845119771476401725456288165588270391128310527319006883493390022804632053650982345132387116465247923061144974834003841640351483781668197510658247277671415807112614434261804695178953981838530328044344309677645602765135916361120941183142430359217135583604220917719171864669837360218077614779660356378298301696549648606156434835999103023168541716464476643871132009213060633625008967377492815075019418340387656356599806790657581052955664602247147123688936772172424544599870136525759331307909120244281695970345678702938158689856431190601867424058272991493435865966846536110872697156700984958562904608427053231895873564206712820154544080188236677968505561490443331733224724106035519793468824186188984057641082705304663189647372234770256543426625480677894674840036915557478648864498538246793368350585473843212031366244212161876815632090273137418968719378625303659195957832525614561202952447730806200253983310839051557928915983154173959937414498880942726897778093408621500258810347243637516445792405567455423178275192527407680152291345499682574272355494967669742516195966083130070199863582262878845857059405623575505272526292826822700945194356127058526672117601613304082118221747637723618398766129865446174129205209644062682897259872519103627698512324146566905262255889923453718979535088089290154765197977307970214387291595532020279624033419255617036635791764870181361572212196795085991406340556301697115768348999874694059323006991012497041700325173380029434822177654017445948569628328810626187550935965177965650564066263916702462502060377810879975104035973484651217467151654043942646205881030110720529852348082985094990805092290803165789327599481769023864580054548423411855769724245943020111589643694214397327000204426927832306511229200689587383728339922812308656736349092872182975457418805860412894286553508261960145195531637223139065102594157900399358229936299490435534930832344334343694028910116445784032538987637960284073105121106594072770239581101420680115699244527601656978484865376576525269625342180079535382966749726418230030111684143305169190856642824000242149659633616051986039160082093587165891903436074194703876261166122806775915540718248954292462255392170419365604957702456480084249988101333274329725304959239253564860800949248336642396437844974866491863995622922785763983851487286985882327269317235462354797274610513001654044913849727843729623781157898812946640567196678910009719284286892053237045391315346061111414282128905417175237005318
864,1,aef9f51f-6292-4bae-87db-c1962c2a616a,41000,2024-06-11 14:40:23.863,331521415067130052615257158755857247765005322340118099248748441996439673531241454233335604435456255895229237890637955187648366933023460731919715574329692934053797397277893295438695154237230669503837562455089780313184214089381768256416050552212785210060658491457509963939123513738200099937641047287396067755676065075539505465656544788857875606435629136347551976857728897392238200263283492947580467516561112227770407914225421219232820526597813858389525683786652009126116588613649994035126330101387210592693158371700368493785454837859039581661700994329286786217614013416670243295091142852802455976909091539299788683264138094142768647810287255232617987188759180370702095134097399595395429476771644603433326847438083484296826512028403880545306151753607472700023321709906741365955992472761444624732977168369635717450039759005617802045527909497094204566231361037444171976795216590557538099645306227770848136320107030615824261993219397601237735858319164386395197763273069312064531847346897666412498368087380375033727673724913940706313638740064115175723397491211202783436185004990927703880781315851510778918354045796918476297515832671473089674700174086059604175003764399394194057476562529149408643093953633722234916381753484478115260992346264499075818537825950119762810536757848789138245980322169741014963989014684196099507773776957324325576842647004724097352281188304455739454207856450846595145170691274953170149315150786709594939088033342286014576516712365899452235427883680442122336177191733864854868656695999306804007107022193069967066818968328550525105494008025530451137488738857143088471543298927520198571288542529304822342003366238109289059404466752878604916335754985647898434945700444492867135345028483802187340585720360156111746478507724484190340381911315932778441531079241433489693513610975125869864520050337472036216882411903824235588396106716372780233139929396189590538320509244194953460919936534794862663346021313322584539436607286995081552438741742313606864230397233972228875437487055467384899224201953884284532867452839201062493270956716955705768629903484302556415512158247666494536938633315145842680773512585049266572129665034819507401039451596015412004835021580643731079724950315960790108681223710905386751601631866021920537180873649051598905380971505642991093434751336310484514065562662651460996201954947012871137797811554172699325118803678757059998584997949957851364542965354628239612773568613620394721009543012410860325045218052698420562820714591873300709
865,1,aef9f51f-6292-4bae-87db-c1962c2a616a,34000,2024-06-11 14:40:24.056,416660973243384243059027000402156108645203432887238716470463685719932945903778137278810830334443226331713647406161146203376141709175524700410067726128965483830825249481883729519004763651875143186793190704266585032761728598996944231466110702834633709868705636512842911824712705788419091230641624810054620161494884263050973637644089007415799081126646364826098069884760238550140344890526745898613340068813771733166434481276654595727417530667032334882864302713426637596766056236355686918267039262145050333336872511889493763237904071617125739182883371409971181945982665777115280668409030112797204320569704118988594737757786767818478019010296379191480671209445705270051073372570319342695182341238179571393464496733407076622336541209070110383378154260127608287717040503090102243393584854401958750532246932706309447338032707295356720714582714360155077762982911331318948599463123571609037324331672646725933164631240856993254325044525771600610734630501453908148169631086504563275615773930205659281048213825259178380091212449730820377147544278707170180215455027420715996963045218275320790617523295556995224300905602933696102592739671596876288495730569490976902360191389238109418407390054448119928185851250246466441229262143685551464670537928776926458556405390422915513621246291293146627941142649007678235591462013739388811910947280790720091416481775706411588573348791079767543546445819839873263802351661497226516460340431497986100604850469717902192745939677739195034496266885501477822859266807998262404092189195575434162786212668169761355321016302430129083064743120064457335095486186109475035992629058988956627698681111745747318852852000603322677846254286406252055431780219781873205585092970041310446241746340984440669390268928562150395382755634844987139212993915844776430558488509790624122967162121443788506093801908304672938245263169776093934837101247245394380339421596795662680068804193794333168359805144298611788677525014055244654425025653782891341375774304948190579195821522315130355891766448945709480881219329726651007486273688549440144929828219756395329291514633881332621208734876716140217404517036341436922205236895974340260984184833995539296225657040678167885075115692493554852605315280556890809321023980796076490500274605486772647404666526362145526842666249032188918157677423725406423462318119493682371048008510843972309065427769859063431429785458922447337760475301607767128894358210941499764868218325322541329944705487836738068881948994827930537346051045227317503689
866,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1095000,2024-06-11 14:40:24.328,75054272140685289656582254858020706463753525755672586998209804746606386897767234304473648023339863009458264952030646948208193249989330011695329823700409190238573577062617423357771430895999216394564275994199527374352679359049190610605254127998415080269586042309590778745628475531010577990581574184159615391440635558377269950370133415262619034000812559820834102902792687660738510433736551772659909714507322874600948942355565665669018335313474968592733573532209284649935716155129313698409229490022549320725312506975670296767918098402436335812467826187546634091685436067488915557516974577211157525506499208816282170490466482625575895579445552720579322894185434777808354211751762961642983811849878550191301766138604319562521226793934799917449815511221101486793115282308238279231956147990001379291208104563432746524471361832859296992594227372527591351761581552573892933992308403299037036183329584656144152913407661428329920000297332303106578111992912219563523739555269267698286334939110953233064217851382180384634949540716234692209480908374870535112296467087947871831506107789667465350522413424910830186118792737280514683451540161014112103950694463690339097537762434634675532144694850748348231153141787595415600943943380564095652139187782268836183459320761500801270804503300312854796374210222811429204084417605912990715586183235807468949581896171750575291772951865522247036934687931558541537136132866822348203969353057763922952781306840824916826331671452595698868370167085399279096986938667746391468999139341028979776927075572810179466408006350510766955381957829920803662270952106763017895238236809069144934582906950492717251942900975987845831888339000606182908444675555109043843412671711682896202317172764160910872908943251950462880769102680140487164915091957459241565994584541859254718968050726437292524906972937634472544678153511480543768596582409868639073278801448651823922986976708391813579747113458594315230284648528063381484966296374662201164487370277985612475908207895119495544295327337560609978341733510404590075424378904461244571105447549963013949659905237044190723378635710155688052301446483263863814281677855535202609828812718307049231768828342109987246808604128558583680666675653391254913772122039202780161098220537744410292818101668850841850036533507315248155051708519675449614230699638855163846473045775472372383259756999832771187726616999261480063481584605793067163106466939025836550404982788773454074402231999549122200481436568871207433562699121824376351
867,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1799000,2024-06-11 14:40:24.55,368807571540515164207998430215202886404750465508789757872424915548224679290141781395274821151835064755390585369261629308545706255934762639038569060704552469872263234462307819063005250488352819382487433235871573820207011279590020813300803406548883257544780386028741446427029750902157347317239467478724222184012123822676330927748165111216818703442883794722824687552430204164701689186008719552388325427928291939390697368040915233198439000018802498981144494510840113147410406462263017157119252996620782667373473865517730261710461127569860148597436890970345279290223818886373960471523283999365336591043197815955929166141407619977683999952310609827893582488514406029683671451359899938894742377502899764197027699801409364332944115962979151423194339412716662314236489437620261600864849599167937083023869597436333253314059461933097363399706333014907094692515892452304378529796236881925414264351793927260017413666092259407978253907816980208396494393594343358582254762091847403465233652336976954351105432715390928389436261003385468558354095851439654570694576181061375957790593248609756719169130619066803942100440260414100417516776147366803340919938211949171357603959523491263811836326069872448432936766849302653610861461063473955436633244785528184089771938984770712465094196131571417270572749863490822753040994354143761224752751795007009820308005314635427925461279384950286723143169476726301092751077570758772164921731912526568764545804110635297485736655549372088641069918554799199476928982348252295561894166586443821230454021783196033300882120893084330380740852573296548448082393728206314779506427030279529733202593289172922326932810350578207057644109656220798129954127390862812487650352681945136877250741466867204662916744617161796654698049196810397717522326145552014315494447480585035286640991923507161805214222183167964202041596945849677919247507718731009787582504977850857360828123306779851817853452385114461124575235198380345068362930689344730372885823352775971790614894525697242116799847563876175661543343408164123362503011190965239097435964436744696255165386515488375096271431254660043807996057538869342320121083477784605209275846605880820178967536124189590591900354936771154960482522969754749002134969978481622220893580680793077509778374756058566738274963639215140603707119447028528500272953823270625698778914804673528543502973108212247779986476173654980574868180123836087065659508739210263518170291603254067050093085473584010848323263521080781005112236070867092380280
868,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1986000,2024-06-11 14:40:24.777,176889541791199228518264522564848999524211337962989020084623011104459637977422521967627871108614486494785401031202623451831330586139790831469687035010435389361957938339049924179773226781014016062214665705570415317569318548380545294567718124089191028146918619317523238459711077734343609466841255282863115724809411702367286724581840076149057913571550203914604237801337542977582678599298196751006136126069565855234906581671533565039188298484703888099707328562695438965468833591013087504105095136456120271736551439056011866260969964824874190307302489315133491924689365228339705870676557053107234718809044587428874076738321595985626237215100855580294588332634786745310444592894821011461823298687267270771395372434459964638114223839592786424040127274982466285938394272059930685300598764582417861885240697323042159407830645248617019564785741945055014359405306920665589709549013704080654055041903789190739811727627543131306713312883582053982849912707735370740354738176871659067505625658743566411317414563707082031167383099682400694695904921861653657352432256355245984938351967446710851468176573020253119450088457337488949744622312368929436050969696260540777356675156052237723131816240443130386348974940446278202416212445566395134539812471888697379685538816734584398036049707091900412860352401884605176971664978806650126440851537224414192242756119203462586744296439654967034321231571941188152639952134964406137353948598649611075929142994383611139552368165861190239462264493878275555844809957886011136234289000242902525659889255827706082030208276209190209220712726226605425970420071429987778449093442746840592494123657301347723853692023499444788368807680942573503894966169961954805737551162823675936750860581573305045212926975914272103310762147379328116925105174462270727650925365636455448811842226151274973866631617623657530103457780447907407182614323054224823173387302272675276975553958907674803929562135129465210200993482925198256090416155531847070088776784978155645038710154787694475555941209051245669996897102868264704687843716809612519662122856394671109983811613557417464398831321794655719651120660629656651578837259304771218576841079510010367845188229475744093206174307148528431506573169467797602833492504941866285314450632483623185349106408037701197302750063671947513328335838142963112776825960678027024215609789548939715958363654263612727137571947691862613931667104711774824574277928964533378819656382733753337071742276804172461821846996306522560655327901769927718708
869,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1648000,2024-06-11 14:40:24.98,29950241322777024982140917523524549178587370183345310355613594411553586434853946825174447416145072726305532256819802945259365061503424027510355839014322411456839397475849594048173254236068051024007853382024964220201980615195618119812021647995983914372992077068997927818781958219455080174389393876003048031649048709709921700163417545059295925086044165371835901706430788095017811866794307492661964756110930878142066824976475493657730418749980871424984418254789058478747946309068901130834408029876334861048420885236183330620689012332225119903541841230735550362525990299951923343817380921192152595182388438939809300649657769231840903721108942446254652839338497051486074098994977099508638844016010498257036695205855220306979020585584106472258781371907503986793059137142674821388803845468000643237843891374819947423017915410962277834290125672311777296662408766031823025554778599946817924020525746708504734553940895119833286919788840808030141986057033854646061235031918577367105521875191273299473626519239343998735787069781023770457481394830579925326867368723653962263000721205867624535059195745381470592177039171837972899074877996466014293365116862362358869021945730738932752435372736317217366974629218118168814822857063984708210431082265585132690972248907571340531400535001316454932042529945275209330329153830273541798037986638024375970908317236035209109216520695739128898094004519518670627917303144600869308640705234151245582880924113681292622141402529869561810933374007967475461220297925059693240191030390259816604705866674141457880578383009601920492250433352779918291818947442367353222616790434143251771271549071714044030857250450519857966259288393064760488269363529419482506569372888282160960090800893546858806600857009631842615009800306634485358262769859302836178678351437809448813244712391040051303104212372384453712234241502518076751804985881205762127460489934506090890151219948788303987562838163290778932753405889830163320388093271789242418576862193216655604502922149304530555043389365851917946294554171941148133047384889184340458202236194539572778202096114703995989765578093486819226836228902829827553602804669501585139038181918330090226780107251147679521156022393710195993457695085351829634460622853835422768015059715890433318745206298865143876480389479261114774605634329031200262504205313958473702710138115764045047580942020140473779996857494361582025775640139812459910882151986714870105884227822716566826121304164327282618078676451916064017669376713465324648
870,1,aef9f51f-6292-4bae-87db-c1962c2a616a,973000,2024-06-11 14:40:25.191,411173691165612115852410011701002444817032132438416647237987182909002833227458329651006047360969410219100146826591877922307960282087694712109266568766970031920932673820194748096267033359726191069473798908408132737895252117146950002007075542418300281101565089205177587218442612381198922628511902857695087889868162138524065851318934566895067862738185480895628082755056668435517863578446984183425145709341314538511029320006858793941678611966146740958151497263025259829916697366761724678143853969564556454230319756799513834097490601389585080247398714043428426799765725892937695523077013914536210008217663706463513399645250922919548855971549925090838468148643985123577316748575917424955044036519126617787414096031736722308943510450887975708895427653009081128389729526308620670881676253801948137813564438510775604201954256923750801989028121604317108619993987885236636957440678704763244598072064127715865577834883465356152073844541574595973904680877187558282140142905200811906085371911201637155815660891060292281754271202251863351249937319391966934218383714028866228287169007900047402833815065748740229851688362871691123670851349989459735790083394776784583211775726483273817093741352526098671165412429741511226828424031790578125049069260460904285451222585307920698508765629281760737664582133651771218887265254932881145072181210877942227492309373025989964037988582179041196955009474666203615635832928768549119700761040591174673165102812235405426424468655921177262820642685912389269266229211093433505142509731257611326960035932955825372292510558246732041803269294929012265896301546748196044307758391797325236988502350050383688513806007981690010811218994841870710934222950445737019259742552628128853992727840186847710692718096630389329585032925325807065474479623019547629004268832366814591425891958833891559551924797394025440404183050683081184698480302002876940104833548469821634388181976330091417636241097106349276091182794336132589560233706378373008545553439412201030866591044131165444308328874483629986554977224211958822354782587127066753562383464014931089236568298346848538976384151371706474846981150033420254412984036730021275017765294582682348631870132878558950331674828920753814534451650979904598058240916856624423327786840482811565554340790224664556158498720422923472036153698929696285766809103547921369055695674166757669729673076334386295959602479651146997985001782799689065188039506850320980158433237979982185399082183488575782100445008757353003271849554632244844778
871,1,aef9f51f-6292-4bae-87db-c1962c2a616a,335000,2024-06-11 14:40:25.483,423132225284587735698661000824382132461429520852949109523683379756448349360767051305086269928791158531422711436885406157184844423264334869113444910638837719821833924174007646365698319204445606251078801156068450697326186842572849117186173969251503672942391847334704420331253274949584364680563443456670802100853675536421137323871427401697791587684634391865977341740268208145201226388832158701383975330627096297531922659623612327164912910783902222636937676819085269503851569240784824981500247658855892740103836044293792948554346584074289780777567626441694522721476934724406845576441903884905949617440199095053839371609720681788366962810593904137614403672920260996904047497780704272700355984519523025203688428791243825302350450666348779831781483999502839098266655331930531532991502463704786339265258612939625650240057766138801430481880155550302271024722295593472111068460751142816906389697657570094706447043280625160403243195520716487034723543602490808300581746918599171011851943770982297215922056081755461722900625910477962924831176951205444380861859744366229242438445927140594588271414013185166127101088899271510410687825191970994628186674688429791330047148116382820012020977967287042710300418002837086765193652111417010832199535945546620957192196044841960518585568175629564936489564168186026816008624210368822074206937049707321577136973421705033420050157548467105901920528978794239457040491033761078493791893589712094765998282191911215007671702464996841410649615815502856427494775075031703679926896358196025382118478083762162304294829338711344053077707266055250163815115336831680680014241459966987558806028451784876488812313270153285681894717966103945445931132962252054343221072786400838585240175301068250024351923983795879411280301733500050738876100449546424264413447012943584991353435501937709068039704910797578384041760243827661809887240854692861561705254173587318337325288698802387030383564089643663110001847906915592711083391940827862421573143170576738031985477267314466486249372475915797064821124786071428364607489639751073023867303478618267886555443630565537885673066214011566489736037754330632816198179059015997813310185178324491671911468854256585443243852774253888862633081091356428252293341748006814363079052113836814512278584629410734050702518358229459559373049936537782136566524623054636904871748155848419426332170632120543871607315543798085250576918836476271752309138632363219776906047039941536504159620696440205086029850443099236836436906383125162472488
872,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1018000,2024-06-11 14:40:25.683,184566469695390394826051965418571968218140029386923151575563121719412476658433638698687699484153538512252791808518833670212773966667722204509399692685136250984576736812310653700988434573466849416896730428325221983914789525429688515943660168466276361359542607847575226719817764928116994183832962194270854679952484216642797167105295856093738521604069006147480023428990496724141054239954267897544049610471907808354262857797969989575099101241166791681026382287642212023967191289853336982347467699382093677135907237438397712641675099789512647458185214015420056447998412544368457346491608996742642481992116768668188036666436538956827502099358277539729738371896791542194863167652141067793698850000752376451687707472796258921769555055518428220101287056755873046836605246184913286310604751844128298455430063752267099680657690395472024946205568665011807948936613577100535546181908612855791028005038289017200389042656722535365182555189860337753679036104998564921250889039100275924098322001329138716893549296887089281587727278727385328692465474628282024698278048775022184091268047102317335969020363105312194905855729931302428998503725911681308245529434507556791790406608517832973709852857983468689381938710830561400839031264420337923582367631286004571764342412344863254954106382738771980896969467937795983811375775218425527039226615563650695442747245172203597547301270697972902918583029917480011832149758877413925142473121341736987343556248518469911893670186049554601677168667153648628126221980894042051790618909555684824222105480250755658933004752232310317318864426877959678974946671010536730355957222757409119766583924955775122222319360763530467823319693879515409908644471317188366843219172787031752714666517024086657846498888812188604348731306310870289914524258509279448320122135025787605348846342350656875494033355658867984491437219064323524048882605792713113847577773761539192717503074576963104907058621782614747465323272596358180164871792295629061274214866626069320017364442311746505640385481089766419631098389880673851669679184738521560360609742897007728286981092525630824402858040204430822812091236757875286791882000761142145846409703539059210328267215910189283850605043737808536107064879270609352048552210054071196601480209616573180910535460212877848525871730224325574981944628438632269725347522063356617657322200167531767090747753065177313924948830719405875887828726160600322592175233130505949564425081262386761573299629537533291888399140972192620520726397722294692347
873,1,aef9f51f-6292-4bae-87db-c1962c2a616a,569000,2024-06-11 14:40:25.879,14128210094271114832773890640323998336138405291340447058808013910395050795872973279449433337033548125082287052574469098351347518744383085185561504724174472242502223561727402899859277097668698416682679955737924279734327409605492433456945485082222997719270101262221578221574298519787252727901372530421743203752914930871421621020960973301539372227064254800298995586046171335653680428141039737589284497556322186163873546207709114555146478154964772304478871719891286772992461234214119540812518488467524084403682029622934626512497805029449236262249539647267304313469389857764538779824986992654277334728790273552304057624296225664609678846168583431245858582004344836049624670048986267993156065763707221917546101784458137411965237315244148007879483378913382246707904454734392716768952723090179575237010247104760368189095904710791207588721369663610268867969733828712016292487228987249079930010975520188778854761304201066026486885707208895165249120246887901947888211848969540432226290404889367119703678986018202802703536569911957514176480656358375424803215641403803058952095600471222476420148107896585114581543036119646631112607390290613720178609603578217873306699564451442989942666175331525323910562784554083941138796028472504824962701119137384789292797600139954108281581444290248647761739791377826407445014326076105680678988339442591536372592325269028967109082188631381541091603514344581496155919292090590174376701104177283434160087696514543759889370181733266802900302785632881381652212618834084106017223063504221267213551331371149744389147416653409870164304409341392854756892146206206242917617310887815515065663253667601545747095364496136407241639223948302276467533056990706920148423862431607126247402889764744856007483104644764810128360182761904678513144374565477254276542145692070667122589398193366005494931358649953049731978274920399013253526120626211508623392574756467496677700806842307577160915424216161238529908565024916676384212267118433277236938179029108390830469754649830580583193538691523963384882217481315281199079246921928952380202489563840141386289287144417975932921003302131335488800190852818780983875193859545359012430155388624032976468201424951304156596971090278618549468378714312014178434195136443675230685273354895434936324920306917600594246435940504574788198346315123839243153294681674788947512365260841270632191802149818245494405224453322982750271501621754715542329482651184886243857570885067683898465949127171066878660839592137496509964967737505777111
874,1,aef9f51f-6292-4bae-87db-c1962c2a616a,543000,2024-06-11 14:40:26.076,343333860058599448825868246761593481225377712307624211873331887802304699135368361208015877482896237708003342927005070825364991373751336974301919284261485516792404324451450659554361342149110207133874295794261257103109272700114655482074398474504957833797793126160361550114799576747399536560000476871299271530551764843067282435115130639757868760067392879230529216426587265167700487587818259928822120228352455597102863696404112585996307289961052954792615585318178263948765358332426795594376929866320391857516421505091354045398218666072872604186691841016178384238092082869118931179857348786782064247252858346514801873028547001708202788936773441598680658910892816523441158044069320402311214170748138237943777117807675165751994624135996829220315215388085800003918924860177637998618661632938724905705549251404200101882014474301330063632368300684012881167423878928989678146571534566256558787683448678085350938106530293516046697288259325896840113676359635733275415805135645751689634065004660218701400871958915843630972197161136303116303311351132260358218863678978961731160063354196099160501829483221783125972945909100622418394895450612313370433465958281116629052103265411552702108892572843379622316325887707779700330456182110591563490536298329624478694511590588254313965685468093692972236813035676094490500994537145782368161079438170940145124168418509759094445474356148445655946405292373170290347274948859761496140233121002684819019193763269877543421549691691685108063062017164660705163441811726728645014847270141361514233906892244728845084075858913249762935126131416576292121567629337758804837776703187004065755703088630190941858755257748625794000656132973182397249129323229256236246965214250779505272179005277167951375988693267070339453475246947114038189466276618951995361181885684472693599718343790649509532370689508519956170899031141607834273723448244435427328938742797216479006318663893435961413562387033380196379112622673448240869150534820344579101243390587480433136545760280304598012041589344046811017591384254324532356847445791382687779945401825886049026805413129038935787931118521606443264641220338369521784868992218737818345616514898509244407788564444006665171516179494238725278480674908677575486596340240025889729715338936179688360096073346000278067881199996533079601467529275812564518545427775341208619779934448812852232764397798576964848986574958292212119402602626081587372198790769802822087969138219521710544332034257281444133935491356316370029209739388803050848
875,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1554000,2024-06-11 14:40:26.27,250035425092833273547009445633448966818162800030961430138854249911515385714005437881261938516805554380082923061081306163294734708105843849239994585853922238606070890085937790936020016158639627141774962884255903366633598799424133746815487222521261677439811946343382810103826011538478604076470397114810720146566675580965070947867572098731195628984054449904452356759151799367186859927362856696584616158565683235395654934982704930553877592390094074595413906947256578555288386648241606125392662304133041413953040329367505949872582150283006912225153064007643612463118916317112745784035650059484395467198505427103334296067154847951924452666446767798089896129630528342774451103242914684908049300433735853218236302462287138571855749227659466638813767791390319003720104152957191059145290949533224848765875502468688507100651608331163563068632125833131805289566071750410267563383153285342805410366771151142834867185995813275007851072489035741496687589280094516703160607110415882543299472112650626440040035679131307977127415048509651315369701749122159179210731605999264587234862315603241003036576149220487156125309924988625552454882341627294784728026302358268403909093773667195952548271560312189894043690867510503023437666676201391617763144088314149135918480843578586834780343453466548182046355040187966740536023557633047184754407162802199951608290175285616413614060814729213102662971812087936410319915424224221131043345365985549277498399903714061496420446257997864774407335272368023624742695662987656421431626855185196882761813388013428353638185992811409326384228049927943076033478276592799150239429176168401004317254068074317375129384887760685821834313260482653424828894002150222501204002897188605112186633564216706113619414764026974493724799217655528212035097923783627550537734187220113891614699040368462637329815312915406015874627756056778606091625391477783772922549038792769412692833482041935808577525355753610724293164756638011476708655257168031660155254358625283066246387169625224841972561952711114894700832972244855701186720335765000171319249991417402977764686010240345396627203322198441417049722862433941836896046312726967200685202610911986665359032196315489518047542158168080924163681500855230046109393043206825778374868636416931127052911003344730846948832948108591796858816507635961737766708635242816703018715072223331365101787248528741691321468662395810748819751248072796076950695512664714362068722798273889507270231954752930762211127901071504353258622577354478739379
