donation_id,campaign_id,donor_id,amount,encrypted_amount,created_at
522,1,aef9f51f-6292-4bae-87db-c1962c2a616a,305000,65781073737622056768658833593229991597799616801198075354216659371806739077588596862085411335207635903361966655284191751911941042695613691460786007087895163079183291629102615887339401203445232217333663243368250844984308334419220525059916432061075026016198977014112807961151713691770785915503685731093864738964079337239803140020152807579881702999966399208271695293737555197779180126133062643636636625186604121530636639551470038929817701290152350005710118528491010530146192059543620876613325404732640584462935053271086208617520694920829434132903908096023455966822482830572210147790587547486302625539902381055560146034620417340094506749225443555212348560076057245614543019221803612663497718599342979352684919306871801885768564815198940990602439116965945799739175115642975357547861692686862231862360790003102574890798564658563691048850876465182887116901198917519164055078789573280521028092310290706596455249407376011122931003620163451117389669046797505898678583144920656506343080126549062597068598750947172702949451079422720761422517347700411847535784846252602492031519125974361791716891164948089954848839489602589022271837616953981954561029011702083971115927619244447198668772595068371162002966293049123879333425195483354328015126440963,2024-06-12T11:12:29.457Z
523,1,aef9f51f-6292-4bae-87db-c1962c2a616a,564000,191926621709364712353668544006581744204113468184695729793661239702991746576454776414377212451898122330701228940950285663888141399597462500529108247991076083194117442334111819195020180975103525527120352058770267646677629945179614240932683722465159955957556515715924979010809681049187337412406184695845140940037185322500503616242290828817836264057943977962638028759656983112147698230101801772331523643583190394672624010337881233647744624934150887613166877826628292927822333210347484594402151429618061353352138134407228663306679348759462081724475140359531606955486083053945039195877379192750546498845742638845684926709472678180701460038183877753099020734251127787402363415412764486869126031487081871632842243566231877786769982471666477254991020334284123515199580824558000578426166263231583265534573597679866430804094740850104662112547924510253264171661141208668721657301493295844272770216048554254399859949399535457524199978663685366715399134470627558472739680395927891776927945869333799410644384925538969127191469135673719954546421607793336829445674569846869109377587927779794237382764258995185726863017887422944875488456440843850135619397365704463422605172635776044786062418962322465445872768085639260050318709158756681828464419931620,2024-06-12T11:12:29.490Z
524,1,aef9f51f-6292-4bae-87db-c1962c2a616a,355000,236869212314538128298549734518315827646198415627798427439372048332991175686285464776478255415683817345109098807275517152442342859757987778407359115636476244508196122829068887410582143598987627013400862528368306164725903933717029800475884586504896699590819234566593071036242124715042436944716511494004839146437791536392818954844900401574680164855842141687514776895113765415281539075886981895510839627290238841520617712913613092904685469988555253655143470067025109912798626416079943068278169764530477471197437336388289575650027800992803945287833854577723414043662380998101227372170946154175097268222645604346361423281082762441972535592375428601151914163178971479618245989457907948705473903279121835893145160901776695405172628236423283618315654602485161347834895426806210621562940420952486321085408660548142402830390440317051901793547738762130059794751684504611433966461461472973933478077021219984809328556144093919082239563704105168725386287049006555012963407604321442242911225800626454712449393102261511750650834321187064626492875635460641415131432985937590126574977139558023049489824616066816347936461126382160814391485796281615683615726677674700943924018225129327079916325875028269868156470328255757477454388337613551331246790644957,2024-06-12T11:12:29.524Z
525,1,aef9f51f-6292-4bae-87db-c1962c2a616a,185000,232504062377180787122263859198794617456069134107963873541221204051749203140646569992993648019011108425016138030436763230883751527621480577728914171554531950697196660786839820247915924875123865886545545666140401940595849928235572604424163790425910358033729730983577810203025128145555191341195412244553005079559238406379887209549770303977426136980940209641447235584788451157889403447694218521859838333031586832920199004763359487316395707885245020418658907369919396279882196539843643469004716980482956623888197585651402748320482980723472414921168414759882562389884722471423492946920192731887595808820093364432762118277645842433444348436517519996399657317518108796158661899737704089375126437028904799224179565874534880857887401658917797744628935614570876490027971139752448852086991012082544945864219192909891228731719627784462934309074000338390644567621832474721349798586081946212838160666559496853631365629014081332206372189104387241737507518327417090572445914853010117143493690474571781576651568822634453632020506490720775129136665494116170491361789577238025657864390469868849884566064817524751235584195978226679657050730490731421618916785903428728017572113212458390888855664204841743910245559696561461838358888972115458553885109676022,2024-06-12T11:12:29.557Z
526,1,aef9f51f-6292-4bae-87db-c1962c2a616a,540000,151221881746410647876803054196520152444151652574470397441854072046978745343223721827446506999015223739791684273006884018237851180270559620486248008639198902653043251265368847911689393687569855836686457624892883303526919998818535009505802523737931158695781454504916132178388911080609944680867178000643880872707785620810510380911138492834508290297124762057891767424368757464706085057595936070521068798170864603855912680104348729299589045693482691167615705965899449741705817052422272624898789025004852143271590222171854872939162490948738723450137570749668900475712847169126860690038222004263160317668351785423079604064559421925071634633188838077177716875613726621197431723955685070481057259200842194726658066043060024546297779509065997683406063820829147376703103380129060862321500109572512195657772503264490010840528901147777350604767732904362012099891311554488935777539486683676242996676553049259616186329209462112361745063945120013997680109577861784725677878104974952950254436880735790723346299614685729014376939696529878367164597468003347734202222345950332004243793954597069887150213201941173680425455908017221326248235620261515787554896543408572541031478457721075803045977358597063738976129372208599171448559839241490913623655911483,2024-06-12T11:12:29.590Z
527,1,aef9f51f-6292-4bae-87db-c1962c2a616a,19000,93449862891220812570903846442171319363851165672241650562631379476434612365857227776750584902771117305988547891645975047679147893963293720949958543189258005821284138848323209882985115263402470364422117944939862444788806537402250884886812063049853782440488494919275271109031385119884809032620066489633688186457703813212948773499804505990079932259440404708308511386368300947846905543667351349104038931666791896809780573586741327228014763474924498742558147032668819413673011566259544427815166754673720838043019353335268153026370568352764743445057529996625953272601516730426283244733021751356547147041211220309725849264990154135558134028313311321613403182860550414717553928928247101003293769991713570078617312543398714191261375602398838726546678084637347996788515551659239283020689139753624999088038920348458118643743560278410166035386588249095373854625235841779195173114128012861809093359925572365770459665355428393675692604240785926204333553086757759832628815475379727819253357357441009068818429977020077664042799841610321180895702871913377127852904986108268113049588580720183541073363360792416633635643430720171529746721520519316579340368219232387167023113331930783867834148012982268597446273490315963454013366604931492569023987402394,2024-06-12T11:12:29.624Z
528,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1042000,297479768984105126911414973703397110288513269040074945495843616019646172238053537320218058537246413795451899256231369487615260719244334053324400880930341920851840010543475018969977367010893457652079524999994955574134662651372359669414497780342462923719172457142378888573027979560974545826722005329087067686591335831038496002811165843292630485878554804578933715954091727710278654677120921534547145424832526312237698815968652412803089971680930253234146229665654321031298941574393825735708277887604315335452552460113836633449132277831488436063738202171318585296354353520442623475812780729355469232947472084587697850518695551732078177291614442673935858193097747744223766872797826689350577495978304058907107264990678649660864481003940440671833997401761973727722962565497133368716642634788576215784499893199352795578257151459521083855813062766643491560746684014205071742491591407240727924706605787960835238054857595376329768433925472164655779568299604774741687561779047025095482056108454994585453130069380963464845088819428339977841767935011890266923346495179010093663715577322842638900935213806279721855345120200560805312149786142976727297506232179615826230443379550570076302214150606990846595199994686372355216701093325854789179739932685,2024-06-12T11:12:29.658Z
529,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1606000,64867523234030129751656371269443720164802924396703387367888071042355737331873224852172459832614629334197000714080621241844026243071419802201990222987730457549549238729976909341635520393017056018586235311081205933729862958573427374461564834881135619094675957528878552724393615194497234017585941508854588932480945390133152235349376806200144229506616576783278168601353715710382415606108912937128551068283724255523343365686524799560406589105004056779288472792971804743625698523106288449550375189166258251692534830861521705264623939652081601437108123658619634426418709632734490778545900514615422544766359249234130230061080861387650902002390113781052038723482408566213207038532827597549018589398239717370233022047622852716216932026067409408022041514293217716437560613549948577075649015156566752573794983989264187198058257437634719029314106683669918755088493797560319985292052045457656001388264591906374007232029255637591717871086612976566961292180827960364129578237626732298044625095792519086837115860529316454251168968041749881703118983117501827802634320777188408422444517823018280375345575008529782768939456739303460390870549162698889296939201561666512055716801883570533879843258220627384006653096434654223719198560139040697289259519881,2024-06-12T11:12:29.691Z
530,1,aef9f51f-6292-4bae-87db-c1962c2a616a,734000,334734115745063596780072192250437059330388260200831278860054878612211666805336076891057709948354891351815611136198039258773418598814208413722573286689768787532755758606470744612534600306252174509698935437740162113510033511921818382127308802142545712996726189200228105075128790022659479019623959843778500098636887038597795261931846721758829258359183235312879164719589303847969867613697341974020207887767181885286032248195686336764236585711471348635684618518382433372174678099209251098369077428232306963494021012195946578944646247883234967709453748220666496963019310668890652274385087247628836101664893859877730969015831848383700397426876326674635999380829427667116835660424065631955725272064912407871263193200707309637068965739415614056011197127177688049712598632018909858081349334066735828254919331152897434960119032071885302991487831657416130738319067628860038990583688999794401078608254935196983805058009489363851949052059644857856772899058077726328888865501693301042340945637485169141440258081101516386588258615870508743681331972030326825784430198042967499054513764842210642786318842173485938068141509782051384099436369768134841132606118191350118790611223530756902982282737807630927614783149238773704920704042315134787791117609676,2024-06-12T11:12:29.725Z
531,1,aef9f51f-6292-4bae-87db-c1962c2a616a,417000,210215930062213368012478463414465953335513260076627798435686683615131519769448615133092131020543109416646600637515579603406028233320390609258457410476756497882025111575014987045554699859039991076386602944922990528226240165564846179041462880521174114403425541531301114258420173615742203376166866368239981339376886882636145107659477010791768074762934422231816853562716905701298654299718749054876759869386614113857390988292795917715977183990230999450106773741051160130113537645088222760977263591480960738636192993162637019623456883368101744015988029804065199488458111022708593095176112797564827592213371903466528574449251494907373808064254130254714992529132551916184914782656606525379336042342053393726971108075658445195156691176566661245976109606770072105791551071052905915459781083454834314516913661549689611914494088905216659354334468812339037256600204733972561603329834262134195163329871175444343119859891145582796096769641854718014705599498987039798771150783902060435475764184779944778455422177853505819384176824858154205195114543367967233022557792290509848577691516266002970498895914202054260885329397094159815073648542325140887070522198182161221124616069054348232798658079784680699340076226577929567424512439909342393987068694,2024-06-12T11:12:29.759Z
532,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1848000,222740815470294048122550034174919041337239543794072818673242732655486442985394535896139737981623227031091992028234051635150217973390069655788450252375293392352827967971411217057918261720404266733443521473323164683034131608406741447172170764099841207319461998104090570551941621059496197829464133468742476524124960135510533130069735199625557980605678999571503685349604942268318960306927745074550116505892221485107906117841167535253023837501593315726295988317044019859229172534772895695918899140772320278159966618136236005630037939448516599638725251169955853474297581685646524083479864292410651718020526680540010564255892771952572442122700904947137034416817658008004595430744740524649459506121604522229681294759958465184491485201068410035422984736960855833997048080733993667608769906789103492826706071801390527102316112746254528842241481073131230755220716421207729593915239544601906432554031838873249887048575921364344207207154348288082760610357914269098893921798226668556700363108176852071397466011490742147468729559925187988419363704226782191390555921054417450779502670824022466091502460084046198134031377371156484140709498588248672837345746886724661793394348877085528840711318245136120037884464336918318998619448397408532620219085741,2024-06-12T11:12:29.792Z
533,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1651000,117551951921369758921081441937723660893655231854078039624261958098027927132144963418965432016607512766740232075222013240035043964525427259724936448097763584436159493177346978126596542901784976873005739224753623702094550315233273150955212008412148128357641446617528670013142516982621350814885802177646100588463017975822702175099802048987184636179854383185589298351123191596779622488997150971672696746677676621772538283829180766996871844339620709087816793572785214972727088651745339657338554017089179697077212216012831230051380536302331651953001866576254591006901074945529888037051384912930350950710083441079427202181182324150792161099056947809732797668695219306347829882200896499981675512892538695001852405201265767900224680953598327827943018101881916970417366599287252063983320224534013016883056582118934528931938341137012412716254823667534435992797218535978558783609954743622442478568263170202628202992473525152735434692873345685714845724785647869775721575877798820597304161558673371633791309848704912545789248083446323943513932401464544587872481699767282645875576675003003903551015400562345270994900097763400513088832915599682710883969944793217273542665117827240278376704153577414431628003876250844118712776668415485775470780948900,2024-06-12T11:12:29.825Z
534,1,aef9f51f-6292-4bae-87db-c1962c2a616a,602000,33671671773909589488264549053119723774877596282568604890017059506417489756103180465514460736589029623393647909281644260055988209436924787762013966266899149083115041188082289266392653985110179869158764819290895359312644597005901640035847815606968004079807730602900111680122120023516399291919835553232290055473162894084512354985290718551714292318403298950675265067391121189085111582400331154042981344129854746151020081530358258284986259183882391341463651417801496380924895846983609981707574903943161417391642371208973719788216850298250186125531910183015887510030036316381515237180674425189079936425815922149763032069213875885127623256868878455509430590418520899569846074198203019996021047698470618150054468447801564520060407738444139608871919021455888065471141892821064560219411006897037309904315474464877298856371093320201119318295263229763165543350297589147373333231869609617270226933978323016424335393196165972032915741483925783406463578490468498378019058121768460195124172751046640414286215932518098715226758025910166379342762921618837376710135845299961975729992524249517621213731200314627184288846216841462876947245546171225524512002728497189627143760115445127118153945376410981110142641947246838892224204139936065505528214195841,2024-06-12T11:12:29.858Z
535,1,aef9f51f-6292-4bae-87db-c1962c2a616a,28000,37389650653381539855961977175610507884850828224926161383404106943774297616281204121391394448037971521618971816424323756360554328084669272520046852364584274267647303057154700235467495448893821620467006278106295265174252598853464942577508018547049348189673525578684139100756982406402518465077083571411126346617599705499558471741749570644719437856804152288196112246622172072443074684875528795662946989733220815707197948963583142752935246582137394789784762457375509280769537540976655410228911236998933592325563530205588887605018067367198888145187459172796100454555456424765834689798748869095364014897433202168407046118450913014217415093915671073455705410142214575283344594122523375168678344176689423956939462351952710537467423890443856226158427308211635008959497116151575810121080945180307400796505377511111393406783366805829665029166327829349828863220548887921274032376600968394633459638912108671501843310171776715046732039585300712835970068618484716265553884709962919626247307432468465483466378445046075928658491933863064174968509068999606164619097181143983607493360138133154953178728016197260967795073320969464609567859048432238623362796958360233844455653885918644545006630205174283397495630326227863283337029017297766291687778567130,2024-06-12T11:12:29.891Z
536,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1097000,155482866531299761462309044298106633572351375347592843469577904065217781585955974482395184242588873331596888069989162586734957042603526233780484049981446044528781212363669687655122898060219902901861146090056690405373549898228003265521632864906424801233180619282282876684746663703650443613642909591009819571122033653122832827218806243569608342378321886556850740699817921224222428858995069706774279415299871809906793718709851334578458812110805433895309841197971201139368863051026068815766621771016557977121620955046633312347060792262504731903074661735762354726362804981051659555801899934429081139826211478514926480420306010784783572984298600410257510330192169251768131983416953943229534014789572110115432162897296249097834110190454258119887936998873710500739347427365747035363357487449672175505391380219763383354542092167680953254963559199440111021968942632231203736309828964950219336838511937846738693322871228056918098242359075655927457244189207278587040656384931781218964923482141609757608716836560165179214787008505740430260683470188411195200700661906230030221291397925025617879880728514180261743328664673677656877908460509899727534667287506093963483379920881389362187352799654941725954381416617651247751244285422522589899801709130,2024-06-12T11:12:29.924Z
537,1,aef9f51f-6292-4bae-87db-c1962c2a616a,454000,92130673344268201006996138236795230427089761285950937749456070983325433998742053423066953445610565855201018278057811280398868387508494116154359833554912905198279347871988743563325298337251834307808484438681153429430335079821472992455342859774198238758830216328042928126592906023522749786249914205313748303694549506960926420642731621110562847635347608962457895182621325534010522316775318153572677473665603061252974270852776696359724302861374140882680582322804797359558745258864652146340664974858417337032905292158631648862118641858269246419146395142910611852238097474482102765730754257300541475139634116495671366922751608424453058162689456049812356514343181386949078209941046375482947050990251654431590099974288529448709295838472799103958268979939560448834133191688295263656122732884352468091220832809375903609333379864280650133615901265838947878115203880589529240352314848520677528804109951541935985030850822307746835240264041722398652733513960199291640005084944665565480851008297037616081373853396294987696039347980880152806034528104360750478907538672913728291841647263606908297343695079708683092352314676149304978668329851338860208968447814395066338100460163208930083443862913909773768270113997932755294056329987749843964267243892,2024-06-12T11:12:29.961Z
538,1,aef9f51f-6292-4bae-87db-c1962c2a616a,818000,14265056728462295094374294740556676852194889958155548360112652373142688573431192401753688714160237047684448636901111525490611952522451800313279995622588064846861134589824451345967751493869431437023822802019922679549371613085931346707775191219889902556038683120068008141861406625307619699784606759779920315135330978551246373183681818260910779551171179986058213274115343102325911426280357741774496477564212072276305081077540377067619509637523552606072385254854997323958542349161908594184569440717196293961273664004722166251852281598652631188275806001692029634565785352466956566574888648480035405062981133960549623778057937530696529508045143104371681889135318599187445960866931908751534671160866825142488196629092816595880288935740923976854980949747814715112353133774205539356715065104828380933846199736645957155575772159583691819003540661213179425304324662124580088093350892350870235605465650735339584552375703393245771146658443295132374081479763212578349444804842256272108200213139419787114537450772600473856370648579495465862878868611581960109051001617601026408746281118621417784169964327560135967149820437420581041509405380197777634374511545609792486241265674278339666092699107055969118983313131771147963110033101283336579525051407,2024-06-12T11:12:29.994Z
539,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1776000,137384467067309389467978724280135388164431945706577100446709469942397844756672780377692125352838802784917605727542871056502241943410849265567603313355444528706400191077579094148348742430785694127723768703224694736962254027125743371904956887402716615969875529623069870674037148108178088484839442757403336558835213091854789329980740518336976274677296374954834948479910785510117403234116235740680575199952892004852251161597006054567270088560278255755200304375057033019942345289964621760460152703963554650789677080706984316206336594916662851073530328048000990801472765830333565606910818181047829111072733047737222289716464171573500015080556816148016305350419076340658802987533416271105515914683975231350035759746948964801412926317726156805739606972583957458553865423691154206841501259231494716999393712957648046694163138612316661504818118106866865576939965450791859152416092880349449437090509210662049495373080317118224119922822716842022852399878476976769460760702699163079637955951160652745123773331646858664481237476205981516482103539005040139975223742959906564170230215764315636774402585108847348043110654074113701545442310871698705127767690140200591411270417255384890111926171237177106413426072393022550515509857785329119142912569383,2024-06-12T11:12:30.028Z
540,1,aef9f51f-6292-4bae-87db-c1962c2a616a,514000,342095977817347541772032206525908168787239319781071630983032984088786460857998217798430674108205866223085755589052104900685239010772360776196390555519731270368757766969557759836161154491048406525018514843541731092962139112475153440285580446509329285166050211170817955840869191088065730669559769851412102591939290549750809454087016097638488920905342906514033507820584797537585140535286910275045876005989623040210007084302525915353294796737035317848091209333109415099489965780948560540252156432955599299033153566242364590823743708324415907110033510628840941175834672005542491879558013257696176592985956422958123566608017858705536691126017718760180005214253178534245110078308903669108737484047627014693310444543349118058874330545280123651860160746249220941960643014441639264654137873340884954196287839102314009271519485046675631426695654043164550849363767866099550995006987234928088063183038176716808490063981152526690466731923134414330351979396031107524965127022002855750067430073093153772607937538911342434904890883267379861294995773226795933671542676766972397803679323483588639567854525560505639048730323479798470053230381169773321117946219111557899943144239074309527226053411105641738731933751906274673541271920294626346436985719449,2024-06-12T11:12:30.062Z
541,1,aef9f51f-6292-4bae-87db-c1962c2a616a,584000,8742738475539047751146199053535929656738751896873183901936464715130682803380724481491874416724910686753968365198453055300003426352231189362344189331321557243198343903277003095797143723114288770609247999127319293119711177607785583738129194102922554288547139710048572787054446642227024101302855699886067512182565392848025119894906861767064147289012317882699301362780711155368106312731564057612631490734598818419956072688503770200972427507072040472565188121167025487373549145389073065635896923980017291938675951097287918654397579181397445270396395447797215222920963560285250598154281959261332261277009243401356843206368082286997240703918089695197187974085595854882711957489404635634684396988291204266164952802809350735760540655531973447736307673050613162583654585979660324999972623958803479502484272378417327771702862679251476875536478046477737012574928850068487544155282974544564740618773196770509946759579085135836907406522269213171215675803466588990728397101785789113825702770854964315192858384806446293322752124635624054577966454488092250566628303101735262318048561374395397942669700063279971546477099802411021603542331341574911147424846067752151711545596641317443180457318333757897297845650621990162462728768797562115232939866592,2024-06-12T11:12:30.095Z
542,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1564000,60841804740824641769094312850309694123037721315994093773871046991912309582476836748111684011226377857421510153167924718240154538113674043828911142082769203243248258992923828447780789172217941879412732124733900257651572035432506579812235189965129486695311625046112419980442039899354437648813564255514983032245429446854111182373187283550404834907772882713256915094155712223830369683325432345089793062162212407973625074430529748803230934561070656346647031170960467932251949389197931570867575274218621596879898317031610145593940522949699147210700337478596382865668720192384051115145472980994151003577268182839515244114221983949106875514797331356430612186785347582433183699259378411517158614416350936451408616731512609971614736286106887402643641424233449208982935061144979547910459699166176553666532888341127831086507527142466909545271596421631687132917020572957625938301650225461470320090945916294064380474254670225308058344882243467629998654117536203606006153728893901021965839978861101265842128864738765006324745196867677182999898918939943032876501299423781544506562337113424531319853865019999385747840757619244984782315449571070856875851081784561290047821411100673616992031339336630705705572280408246808678053803286034278080307124921,2024-06-12T11:12:30.128Z
543,1,aef9f51f-6292-4bae-87db-c1962c2a616a,327000,337529188801467810567258263135720830956254269434861109681025788615038671422885614699963157412882727181907757929810201376505393259856303640465632102639750490823093521461849689187740645849197393596044331078741500944426709711476048706975292724915321430959284701102836901794834970083615966148409456713467661195503022029912754315488438347829981597054796132785927927488014604866824707178767695476481500991305527237800229436003785139124404588864292465162576767503591392724428097262559934504101106563010252556772274412208721546163844747074361204355009267885236253097412898111263720032843854858346471302396583522381804756193166269564603850535736503365220600164301678429453086496963469366472235468701148082926037648544444443407913206091333762954613345018158069519074680556624977673866845767407791415758620519468158391651982279417053905580876147305654645254167334732951377740769378043591370821131731650102654677067180482503886262734701722133847721554063599725271108448996821066054180326780201176629402662905604623151015078035613680860966778480325940191135022019246137862260178686483310747363893335131115884842955032708973953779378977100229038704864911646880946695636892765020661187552790039553842004100302884152980038904625180313908960944674434,2024-06-12T11:12:30.162Z
544,1,aef9f51f-6292-4bae-87db-c1962c2a616a,287000,10798274968428837763599197020377923044226588346372908109551510791256698540776002557289152938281447207309237689549952660792174927036544856428845576052725547502304624357920659061574460727257003955296280965411354251900230153843044235848071570521869980917620503210917333128307349984395910873661534896868440309284703397024102777124921440690638053391445995821645982762270451971383238399569379483397891856797100659495222697269028599096988681344290365199303765092767004114721019653831208451954415938914253525428323136283232385126326840232752051979132635979646791130575181074745469776485824586282182800001224021053387839121684061863902357490748625621475762362375675547393212328815914560291467396463063515218293779299444048016052857533994391679268434634997473949940121205733764687756646641442551581609979410349509056747835829063213391968384941625092497313708702358936462256707798639309693201510643957899485704914393329761722389181256592576113326574765985709197130775159048652180287682516938677502729724922831352110264076268269495654474568622372374537480275760772849282975149871913922737865272421773913572269107884583828440129566041431387133401565795390795360843598450216487585342690926007736790969447287821284750399265159195160350865277199435,2024-06-12T11:12:30.195Z
545,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1522000,67765090788026007662414122645913544030807374153575088231842581183365344001679227197251919678187200161378601464313334990167176020644059101916557695200209164358375958941668595565844263961946843938412340877257844342120209365523539895165629751325286468577083122488844066772001022807112219496415833147553273425493335709537770537582390260907732725000850119283209378801483855725326492965417462804403570963502464259313070453977015627350079537728110816819130933736193190299810359372517168558628246603925365436499528540979560431689253985484516373886252260880862745716214447440516437378644763350347936714629874659710465272285144917675234352254300371564306775976025100242406847550298488835910065294503193528510416026775487055341002864819390642269066133968315581208788416707716325415581891246395594581832131265424369849663579046691902759200861547159613037352209526414653785327345020108896054673317948487277943406601425151003017297925447394849333474979202950891868671182835845255321625068589519738289394820145582773190961877755506851046916857260045824430761449511221785920877302221028645137074119442348284129528283482454978271578679379816949742374661956669078673752918390939978743077277274176108442984280003808051434244492769701894743290127881769,2024-06-12T11:12:30.229Z
546,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1687000,37386958680130441746102048441469327449094578342459116537452989291475395892065601509318444992408747867279124687690434248991861366341013839351416658734705845762324584830797285971353401589738424254389409296931014564140260626153165956496460190486464181255422382711951432200045625238374557688571362848487066264541042554407466576814430872613089773467499812488922725237312949470794431692096874075905580332069647198303227541492126862598518655370079460577682526104634885951805305672996292181919241297463009971632947227488270373290626533166673278127860896886571594437774013903097590045818645249599893478548589613106758601629413891379563742173559673778426089599640093420108643404020023120489943583837024389517777319119206761288252913277749294003619033229465106423523166835171961169146267228394838707514720175816217641014745520489499156829324451092886059015133793679283912753908482011309091242614895004170168592917014428097465495348940874468458603467618436930474149057789116712684036775194192170022362836576592524031851624425368576705130922787505565872011856935372488001878273809653587364347567076562515398011364622138112730551369236423165014093557056625528192820589448145885035141406749961144611406035391438676492875739338595487433217106921511,2024-06-12T11:12:30.263Z
547,1,aef9f51f-6292-4bae-87db-c1962c2a616a,392000,64205461153191849441977055614390473983693333039226311314990244163430893266961524472735118672554596015528685874400431233437085440474308781316585812071085059455221824569997500304182640947429713055240232280595157194611347490391744686232266602022226829672508396238590660644101924476290599698529875070889588317094760794900845013447168580518997562853814414170394778722064064308805835605973344942368475200577821002613379200953494403195367698412606127296208472780903864439449793039431802531826294777112524941943331308391845185318116398814818776443603025346485039567874971945736034991350701550616202560029921487284284933346627548899667119377037217572646735008025127688460230165945888641055774748567278282548280544091044378366596429099238512009997801408953469692609843325706120437225389044467290566907001644462687066982710734742635216806848013665489369406122267917227375388666606075365843562052706672719358108257689957720799192862913331604878696162252386839309611750814475665831383233804782860396896450984307370400745987257276091395863066187220501497036212042973675404709600552083161823684055540724057178237696330426665145096321758271762733981731671074902793876939413882453128661209543786553377751220940155405574907548363179791560392232642401,2024-06-12T11:12:30.296Z
548,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1186000,176662169466115187004321889249351732267415124219854585246019824415464183404522546536810373511599628323319045603569435972825694655492940078419040288398419154793665028492129655615284796589258441193998852867555988295574578897005881579102871796623616230920926326945749084395258371561419195806789640626826386597791328138204477660325531418125483072541229701134449759406190035005752958240588634608400113414375953641227715248234183566756633440714489008191405619779874731204666649805960800900543467807705114492311249540238880140493520895147262291809012307981198907523122753120510006429483435490852351437325287871047427176843839260150461743945119040952066446306842937556384667707453840366699988225181678477714284518051214598390511137750710008427490410749836574040649895613010827161695187999027022611765324756958326042355359647588600315421529466188240705763099810018154724553718818029213356168935480914290128497984408254144976367400730495210261262610617571689045871513330259565463129870987755540430500756778645756351396336182359329781531012927783697790011429575305033177366726194612114778400262165896940881811482412785359612029169427253993856313711051994117399966960967973656820934102213179204803669040898469074105113414612152525234171051206353,2024-06-12T11:12:30.329Z
549,1,aef9f51f-6292-4bae-87db-c1962c2a616a,989000,96677315551007816581949363740880181487833695145921949718759443072368557043881084464385456515552518437613361977618956724610742290166014666318395386302303505572768776789848991580616943404459567492686967178042750095292267592203612177928661570612955954437890179784184081776905072473008233606634639619544692607006499106865851886985277704363323311310619531092545963732530520820683636306567193529082909468989716801687107584671213209450573641884040721569987714844781173773381427285264812876775231582175099633400446054852866578159047641454728988585613977186090769861951330928892403222831503573987173377774155786241070470654368975129556917833752318274816427612738107919165178401059428449694153817762758407180149558804527944347917820459876014919234525493480206508636063341946628465946317162424014166079496468992411590890369299886248963054645839173476029073258868950255103866444019076396239489852304715336574832244478989838656859438645237157928976789958676212052371602358247786165462115485787616284241628859149259209455034591872413265731430419590963600386769161574759642585755814844802429487728727978199090029136349716679973978645416977074072475318207379532739201760479768196872468817953413377355412409064188738249382611018167187381066430785634,2024-06-12T11:12:30.363Z
550,1,aef9f51f-6292-4bae-87db-c1962c2a616a,728000,170035716087550038491911601339415991906319246396478087417862325684759443786626838164618429949470280680340589458180551006743525200534402719685831966758922889251057887491927518622923111069099966025201942332276546624157319975566135961018480281887941321456625760951319707779348645544172794376829721746348303520124959307818135835270749701118448709591999705734145573579447477602648753938738242621115458965257137260586271333532846855241846974446686854846349267480173448771298635190247693124267349488890362188039152559362733916282937225227986116142304724316699333030213716645426093672081239445663492404090110366392905754102499639320576919070365093832085583204431742429695450528844046732253692491196465256221102401910299220485363046369348051682051286752416678700095040468841989172689411279039636298088472376387534157161511295904584769759690850225474486022337316171225425692043152419424036467899025566158016073174750437223448134580984456732506513272417946454576342799298217198056765269254618939600676647913931603310638687448643036015638244535597390637451232015792824081710380467693822374645571646572868076237495891690794642755613874383813506883540341701132435469474351763694051010269061256750887839974443462833184334611487357507634584758280243,2024-06-12T11:12:30.396Z
551,1,aef9f51f-6292-4bae-87db-c1962c2a616a,1826000,241656095359532232242593134806719105014501783657322585762373681044596922459878651276028981039146329586249841579001794994925659430372247942801269334075654225062251096171108583620657461477625085116599251344370264421956979157521157131947784240674982712269734091898501392699952097979018707587557182547428858613706330354535986806788459270632356014845039291228783280001863042756454807323359789166404033665855047606853607174559456714771274917392145319854323981403200515294067657991428341712000670241563074066495995176636839131274378205395800562469114528419379493211658077869314126901681299521689191272356199708412174292139586970244409631352646230783956058930392980964013786412766966514980041545843191038080321912481319510971253143979142564866632597954572323244484017581738930559241153827587650855655386655049346012467777405512357709991524522426691786961147415409665103212153390840526709289123414617303194433184888032559440570197067667091085634551402107930954509630255011805272095590616279591770618867851650943653324428732822587041650127474022499122881531803030843400293827933826059216425659008044177834517393415239737006815748576640384304621681937222501305753391623493269337661271274478747103282656873851187082565257960980475535314494868377,2024-06-12T11:12:30.430Z
